-7.999999999373797e-13,-2.27887e-05
0.471851,7.68601e-05
0.943627,0.000176509
1.415321,0.000276157
1.886933,0.000375806
2.3584639999999997,0.000475454
2.829914,0.000575102
3.30129,0.00067475
3.77257,0.000774398
4.24378,0.000874045
4.71491,0.000973693
5.18594,0.00107334
5.65691,0.00117299
6.12778,0.00127263
6.59858,0.00137228
7.069280000000001,0.00147193
7.539910000000001,0.00157157
8.01047,0.00167122
8.48094,0.00177087
8.951319999999999,0.00187051
9.42162,0.00197016
9.89184,0.00206981
10.36197,0.00216945
10.83203,0.0022691
11.30201,0.00236874
11.7719,0.00246839
12.2417,0.00256803
12.711419999999999,0.00266768
13.181060000000002,0.00276732
13.65062,0.00286697
14.120090000000001,0.00296661
14.589480000000002,0.00306626
15.058789999999998,0.0031659
15.526209999999999,0.00326555
15.993110000000001,0.00336519
16.45805,0.00346484
16.92273,0.00356449
17.38733,0.00366413
17.85183,0.00376378
18.314999999999998,0.00386343
18.7758,0.00396308
19.2343,0.00406273
19.681,0.00416239
20.12471,0.00426205
20.56819,0.00436171
21.01158,0.00446137
21.45444,0.00456104
21.89672,0.0046607
22.33746,0.00476036
22.77626,0.00486003
23.20553,0.0049597
23.63253,0.00505938
24.05086,0.00515906
24.46755,0.00525875
24.883290000000002,0.00535843
25.298700000000004,0.00545812
25.709989999999998,0.00555781
26.11269,0.0056575
26.515249999999998,0.0057572
26.917699999999996,0.00585689
27.31946,0.00595659
27.718289999999996,0.00605629
28.11148,0.00615599
28.50434,0.00625569
28.89649,0.0063554
29.28845,0.0064551
29.679480000000005,0.00655481
30.06036,0.00665452
30.440700000000003,0.00675423
30.821,0.00685394
31.200399999999995,0.00695366
31.572400000000002,0.00705338
31.942500000000003,0.0071531
32.3126,0.00725283
32.6825,0.00735255
33.0524,0.00745228
33.422399999999996,0.007552
33.7921,0.00765172
34.1618,0.00775145
34.530499999999996,0.00785117
34.8985,0.0079509
35.262299999999996,0.00805063
35.620400000000004,0.00815036
35.9706,0.0082501
36.3204,0.00834984
36.67,0.00844958
37.0197,0.00854932
37.369,0.00864906
37.717800000000004,0.0087488
38.0666,0.00884855
38.4151,0.00894829
38.763400000000004,0.00904805
39.1115,0.0091478
39.459599999999995,0.00924756
39.807100000000005,0.00934732
40.1537,0.00944707
40.494299999999996,0.00954684
40.8326,0.00964661
41.1708,0.00974639
41.509,0.00984617
41.8472,0.00994595
42.184799999999996,0.0100457
42.522,0.0101455
42.8551,0.0102453
43.1842,0.0103451
43.5133,0.0104449
43.842299999999994,0.0105447
44.1709,0.0106444
44.4994,0.0107442
44.827799999999996,0.010844
45.156,0.0109438
45.4832,0.0110436
45.809799999999996,0.0111434
46.1359,0.0112432
46.4617,0.011343
46.7875,0.0114428
47.1128,0.0115426
47.4377,0.0116424
47.762299999999996,0.0117423
48.082,0.0118421
48.3973,0.0119421
48.7121,0.012042
49.0265,0.0121419
49.3389,0.0122418
49.6494,0.0123418
49.9596,0.0124417
50.2699,0.0125416
50.58,0.0126415
50.889399999999995,0.0127415
51.1989,0.0128414
51.507999999999996,0.0129413
51.81699999999999,0.0130412
52.1258,0.0131412
52.4345,0.0132411
52.742999999999995,0.013341
53.051500000000004,0.013441
53.359899999999996,0.0135409
53.666799999999995,0.0136408
53.972899999999996,0.0137408
54.2787,0.0138407
54.584199999999996,0.0139406
54.8891,0.0140406
55.1941,0.0141405
55.4989,0.0142404
55.803700000000006,0.0143404
56.10850000000001,0.0144403
56.40990000000001,0.0145403
56.711299999999994,0.0146402
57.011300000000006,0.0147401
57.31,0.0148401
57.6084,0.01494
57.9064,0.01504
58.2043,0.0151399
58.5022,0.0152398
58.799299999999995,0.0153398
59.096199999999996,0.0154397
59.393,0.0155397
59.686899999999994,0.0156396
59.98010000000001,0.0157396
60.2732,0.0158396
60.566,0.0159395
