1.2999999999922796e-07,-3.27094e-05
0.35064799999999996,6.70533e-05
0.701222,0.000166816
1.05172,0.000266579
1.402143,0.000366341
1.752488,0.000466104
2.102759,0.000565867
2.452952,0.000665629
2.803069,0.000765392
3.1531149999999997,0.000865155
3.5030799999999997,0.000964917
3.85297,0.00106468
4.20278,0.00116444
4.5525,0.0012642
4.90216,0.00136397
5.2517499999999995,0.00146373
5.60126,0.00156349
5.95068,0.00166325
6.30003,0.00176302
6.64931,0.00186278
6.99851,0.00196254
7.3476300000000005,0.0020623
7.69666,0.00216207
8.04563,0.00226183
8.39453,0.00236159
8.74334,0.00246135
9.09206,0.00256111
9.44073,0.00266088
9.7893,0.00276064
10.13781,0.0028604
10.48623,0.00296016
10.83457,0.00305992
11.18285,0.00315969
11.53105,0.00325945
11.87913,0.00335921
12.227170000000001,0.00345897
12.57511,0.00355873
12.92298,0.00365849
13.27078,0.00375826
13.61848,0.00385802
13.96613,0.00395778
14.31371,0.00405754
14.66115,0.0041573
15.00786,0.00425707
15.35397,0.00435683
15.69971,0.00445659
16.04458,0.00455635
16.3889,0.00465612
16.73314,0.00475588
17.077280000000002,0.00485564
17.42084,0.00495541
17.76395,0.00505517
18.10685,0.00515494
18.44944,0.0052547
18.789749999999998,0.00535446
19.12557,0.00545423
19.45958,0.005554
19.79327,0.00565377
20.12679,0.00575354
20.459500000000002,0.00585331
20.78965,0.00595309
21.11953,0.00605286
21.44924,0.00615263
21.778910000000003,0.0062524
22.108439999999998,0.00635218
22.43671,0.00645195
22.76466,0.00655172
23.092139999999997,0.0066515
23.418060000000004,0.00675127
23.74288,0.00685105
24.06682,0.00695082
24.387629999999998,0.0070506
24.698990000000002,0.00715039
25.00759,0.00725017
25.316120000000005,0.00734996
25.624299999999998,0.00744975
25.93166,0.00754954
26.238860000000003,0.00764932
26.544480000000004,0.00774911
26.84702,0.00784891
27.14931,0.0079487
27.45087,0.00804849
27.752049999999997,0.00814828
28.05297,0.00824807
28.353720000000003,0.00834787
28.65403,0.00844766
28.949330000000003,0.00854745
29.24393,0.00864725
29.538040000000002,0.00874705
29.82483,0.00884685
30.11067,0.00894665
30.395449999999997,0.00904645
30.679949999999998,0.00914626
30.963970000000003,0.00924606
31.24631,0.00934587
31.52617,0.00944568
31.802300000000002,0.00954549
32.07714,0.0096453
32.35153,0.00974511
